avg_mouse_speed,mouse_path_entropy,click_delay,task_completion_time,idle_time,micro_jitter_variance,acceleration_curve,curvature_variance,overshoot_correction_ratio,timing_entropy,label
570.9859,0.1954,1.0203,1.4647,0.173,0.7726,203.8476,0.0031,0.0004,0.3459,0
831.2481,0.0816,1.2011,2.0608,0.0377,1.8657,399.2977,0.0012,0.0386,0.1179,0
911.283,0.044,0.7775,1.3582,0.0389,0.4658,131.2867,0.0028,0.014,0.2039,0
1039.7267,0.1681,0.1857,0.7532,0.0651,0.1702,92.3599,0.0027,0.0074,0.1442,0
1295.2984,0.0361,0.134,1.462,0.0802,0.2444,50.0989,0.0002,0.0102,0.1216,0
1425.4114,0.138,0.2536,1.4857,0.0198,0.1164,107.1224,0.0004,0.0042,0.2027,0
1450.6217,0.1611,0.3188,1.4486,0.0568,0.4183,52.2686,0.0,0.0014,0.1811,0
2278.9608,0.0515,0.1138,0.2536,0.0042,0.1845,45.312,0.0003,0.0047,0.0172,0
876.052,0.04,0.379,1.5495,0.0508,0.4138,120.7786,0.0026,0.0007,0.1815,0
2456.8721,0.0223,0.1091,0.1698,0.0129,0.0251,13.5796,0.0005,0.0017,0.0563,0
1235.1438,0.1369,0.6558,1.8671,0.0121,0.3429,112.3165,0.0007,0.004,0.0954,0
1056.3194,0.1266,0.5272,1.4857,0.0378,0.4604,99.6053,0.0004,0.003,0.1012,0
563.1749,0.0854,0.47,0.8708,0.1611,1.5943,252.6961,0.0067,0.0019,0.2209,0
737.3611,0.3103,0.6286,1.9019,0.2708,0.337,417.113,0.0025,0.0037,0.3097,0
1418.5758,0.1627,0.295,1.462,0.1499,0.1463,70.9315,0.0027,0.0015,0.2078,0
1425.1286,0.1194,0.57,1.6595,0.0101,0.3767,138.5906,0.0029,0.0145,0.1598,0
1186.7255,0.1172,0.5285,0.5636,0.0133,0.3716,47.1325,0.0009,0.0029,0.1862,0
713.879,0.3353,1.3607,1.2794,0.0614,0.4232,93.2942,0.0047,0.0113,0.3539,0
1051.7274,0.1775,0.7672,1.6679,0.1188,0.5864,90.0684,0.0026,0.001,0.1442,0
826.4067,0.0339,0.1153,0.941,0.008,0.2539,121.912,0.0018,0.0101,0.0554,0
473.0952,0.1617,0.9202,2.846,0.3993,1.5653,378.1914,0.0042,0.0266,0.1233,0
2972.3572,0.0588,0.0552,0.1812,0.0046,0.097,17.9013,0.0005,0.0004,0.0083,0
2599.3978,0.0194,0.0759,0.3558,0.0158,0.0614,58.4776,0.0002,0.0032,0.0361,0
891.0467,0.289,1.3986,1.1003,0.2618,0.3967,174.6358,0.0042,0.0297,0.2964,0
679.6374,0.3301,1.3655,2.6679,0.0918,1.0629,381.3065,0.0078,0.0005,0.1781,0
1719.3622,0.049,0.0163,0.231,0.0142,0.0813,11.5251,0.0005,0.0026,0.0785,0
1490.3232,0.0498,0.6331,1.3275,0.1069,0.2805,31.8586,0.0001,0.0126,0.1885,0
2361.3256,0.0443,0.0881,0.2132,0.0176,0.1285,57.6174,0.0005,0.0036,0.0116,0
542.9054,0.3059,1.3721,2.2327,0.2393,0.2181,246.2996,0.0049,0.0033,0.1134,0
566.1171,0.1744,0.6018,2.2212,0.1892,1.5809,280.6227,0.0001,0.0193,0.0966,0
456.829,0.1386,0.852,1.2294,0.2157,0.9214,478.6352,0.0007,0.0231,0.2961,0
2345.6318,0.0519,0.1203,0.4728,0.0144,0.0788,73.6361,0.0002,0.0029,0.0613,0
858.2711,0.1029,1.1713,1.249,0.3116,1.4014,131.6086,0.0067,0.0185,0.2432,0
728.3128,0.2389,0.3201,1.2383,0.0106,0.6666,205.0288,0.0042,0.0276,0.1338,0
1441.8834,0.0496,0.5614,0.5684,0.0797,0.4449,5.1063,0.001,0.0132,0.0883,0
1228.5668,0.0462,0.6192,1.2981,0.0168,0.5696,73.7943,0.0022,0.0033,0.0733,0
1271.6769,0.0639,0.6224,1.2575,0.0523,0.4721,92.5174,0.0015,0.0116,0.1426,0
809.0278,0.1767,0.8579,2.9061,0.3581,0.3824,173.4367,0.0029,0.0352,0.3582,0
537.8542,0.3195,0.3395,1.7302,0.1511,1.0705,302.2883,0.0018,0.0082,0.3211,0
2087.9149,0.0115,0.0547,0.1965,0.0142,0.0912,23.9553,0.0007,0.0004,0.0613,0
2852.4346,0.0003,0.0879,0.3414,0.0115,0.163,8.9731,0.0003,0.0043,0.0711,0
1190.5768,0.1422,0.6457,1.8321,0.1266,0.2487,97.463,0.0014,0.0018,0.1897,0
840.6036,0.1283,0.2982,0.6039,0.091,0.4393,77.5926,0.0,0.0087,0.0511,0
533.6526,0.3152,0.3145,1.0139,0.1806,1.5172,474.1528,0.0042,0.0142,0.0934,0
1066.0306,0.1655,0.436,1.6482,0.1272,0.059,66.1269,0.0027,0.0064,0.1461,0
516.2968,0.3215,0.7764,2.1047,0.1312,1.0542,72.1786,0.0005,0.0166,0.1805,0
826.5371,0.0468,0.2467,1.1607,0.037,0.0826,89.6361,0.0022,0.0103,0.097,0
705.9111,0.246,0.5554,1.3329,0.1899,0.4756,359.635,0.0025,0.0061,0.1255,0
1991.5501,0.0002,0.0859,0.2053,0.011,0.1871,69.5238,0.0005,0.0021,0.0559,0
644.7735,0.1068,1.2193,0.8231,0.3059,0.1698,97.9775,0.0063,0.0276,0.2486,0
825.6843,0.2035,1.4956,1.5867,0.0686,1.692,237.0066,0.007,0.0024,0.1133,0
2283.6197,0.0499,0.0664,0.1181,0.0075,0.0696,51.4778,0.0005,0.0005,0.0336,0
981.2028,0.0851,0.5296,1.1043,0.0046,0.1336,116.4121,0.0007,0.0123,0.1294,0
1339.3614,0.0813,0.2669,0.6575,0.1008,0.282,121.411,0.0014,0.0062,0.1008,0
2694.7865,0.0057,0.1363,0.0913,0.0104,0.0117,62.3686,0.0002,0.0028,0.0733,0
924.824,0.1475,0.409,0.5198,0.073,0.4875,64.4936,0.0023,0.0106,0.1277,0
2507.772,0.0221,0.0338,0.2148,0.0175,0.0567,18.7968,0.0001,0.0003,0.0781,0
1310.7511,0.1437,0.3466,1.6984,0.1442,0.4451,106.76,0.0013,0.0126,0.0651,0
1053.3955,0.1106,0.7251,1.4075,0.0038,0.4336,139.3537,0.0019,0.0129,0.1903,0
572.0502,0.208,1.3176,2.8029,0.0587,0.3631,206.0733,0.0062,0.035,0.2541,0
1746.7468,0.0514,0.0587,0.1232,0.006,0.1613,39.4784,0.0001,0.0016,0.0763,0
1109.1195,0.0445,0.3132,1.722,0.1179,0.2613,134.0478,0.0011,0.013,0.0554,0
2739.1233,0.0541,0.1159,0.3613,0.0163,0.1415,20.3377,0.0004,0.0033,0.047,0
636.9223,0.1281,0.5575,2.6613,0.0035,1.7383,75.0146,0.0031,0.032,0.2023,0
450.1494,0.2181,0.999,2.7599,0.0374,0.6772,346.7066,0.0078,0.0339,0.3339,0
1195.0094,0.1574,0.7087,1.7034,0.1228,0.5278,17.0673,0.0009,0.0146,0.1426,0
2105.5001,0.0387,0.126,0.4211,0.001,0.0907,1.6455,0.0007,0.0009,0.05,0
1237.8706,0.1101,0.6009,1.4392,0.0135,0.2201,81.989,0.001,0.0114,0.104,0
473.3669,0.2877,0.5202,1.9616,0.1282,1.2747,145.7332,0.0064,0.0229,0.3672,0
1225.1769,0.1527,0.2538,1.4491,0.0586,0.4463,3.6704,0.0013,0.0098,0.1283,0
2035.8287,0.051,0.039,0.2342,0.0198,0.1826,2.7175,0.0004,0.0003,0.0739,0
1092.9059,0.0637,0.4982,0.7175,0.1198,0.2947,84.9694,0.0025,0.0028,0.0798,0
1350.2898,0.0294,0.6566,1.2511,0.0843,0.3386,8.4251,0.0007,0.0113,0.1201,0
1461.408,0.0274,0.4148,1.0419,0.016,0.5705,144.2189,0.0009,0.0142,0.056,0
817.966,0.1379,1.0195,2.5563,0.1277,0.7075,333.0377,0.0012,0.0047,0.1549,0
1056.6195,0.1012,0.2368,0.7912,0.0976,0.065,100.1761,0.0012,0.0101,0.1149,0
427.7781,0.3212,0.6224,0.8936,0.225,0.4487,256.6414,0.0064,0.0317,0.2601,0
631.8755,0.0906,1.2833,1.2868,0.0705,0.14,197.555,0.0026,0.0121,0.258,0
868.8834,0.1054,0.4805,2.0977,0.0393,0.7415,331.0485,0.0062,0.0087,0.2804,0
1401.7313,0.0702,0.6251,1.628,0.0359,0.3727,101.2743,0.0008,0.0068,0.1241,0
400.3456,0.2153,0.5212,2.2231,0.2721,1.0023,293.9133,0.0025,0.0125,0.3035,0
2588.706,0.0393,0.1338,0.1893,0.0101,0.0078,73.0005,0.0005,0.0031,0.0586,0
2286.9485,0.0481,0.0226,0.4827,0.0178,0.1926,64.6679,0.0002,0.0029,0.0096,0
476.8198,0.314,0.5887,1.1529,0.0284,1.4227,133.7917,0.0016,0.0068,0.1717,0
643.3108,0.1504,0.5045,0.8416,0.146,0.2201,62.1554,0.0008,0.0127,0.3053,0
2421.6131,0.0372,0.1335,0.1573,0.0159,0.173,78.1187,0.0006,0.0006,0.0758,0
506.1626,0.1246,1.4237,1.1425,0.3108,0.8105,375.7124,0.0007,0.029,0.2336,0
494.1992,0.1095,0.5355,0.9729,0.3921,0.2457,140.3829,0.0065,0.0099,0.1467,0
1079.1357,0.1537,0.5468,0.9323,0.0897,0.5199,54.6724,0.0022,0.0062,0.1423,0
842.3692,0.0928,0.1666,1.5875,0.0912,0.1962,11.4422,0.0028,0.0047,0.0968,0
2239.2358,0.0159,0.128,0.3668,0.0001,0.1131,18.5468,0.0,0.0031,0.0164,0
686.6904,0.1365,1.475,2.0022,0.0662,1.0345,481.7071,0.0034,0.017,0.2183,0
1491.2105,0.0347,0.1352,0.389,0.0019,0.0802,0.4237,0.0002,0.0033,0.0232,0
638.6921,0.2607,1.3606,2.3022,0.3589,1.6161,305.1789,0.0024,0.0119,0.3426,0
2894.5863,0.0196,0.1134,0.2186,0.0191,0.0073,28.2655,0.0007,0.0014,0.022,0
815.2911,0.1086,0.9962,1.2915,0.0861,1.2308,105.7398,0.0038,0.0102,0.3362,0
950.5762,0.1682,0.676,0.8979,0.1442,0.1606,43.8965,0.0012,0.0025,0.1668,0
1426.1237,0.0585,0.2192,1.0379,0.0219,0.5677,107.617,0.0024,0.0112,0.0913,0
1972.9804,0.0497,0.0563,0.084,0.0132,0.04,43.4268,0.0,0.0025,0.0315,0
760.9069,0.0897,1.2474,2.5407,0.2654,1.8586,411.4641,0.0018,0.0153,0.185,0
1467.5995,0.1185,0.3191,1.9123,0.105,0.1596,135.9769,0.001,0.0077,0.1315,0
532.8317,0.17,1.0922,2.7506,0.046,0.4198,476.6155,0.0062,0.0138,0.1873,0
1271.6596,0.1098,0.6433,0.5813,0.1229,0.0348,132.1461,0.0001,0.0019,0.0806,0
1923.1717,0.0393,0.135,0.3003,0.0106,0.0639,64.0544,0.0001,0.0015,0.0078,0
2255.8762,0.0076,0.0241,0.4269,0.0024,0.1216,28.1609,0.0007,0.0035,0.0048,0
606.9494,0.1605,1.1073,2.3795,0.1213,0.7033,120.3487,0.0047,0.0383,0.205,0
488.2073,0.2949,1.4137,2.3137,0.0437,0.6531,88.5496,0.0048,0.0399,0.1924,0
1683.5524,0.0342,0.0897,0.1765,0.015,0.0176,49.8432,0.0003,0.0006,0.0508,0
1108.0142,0.1477,0.4565,0.9286,0.143,0.5664,14.3432,0.0028,0.0116,0.0681,0
824.4659,0.1142,0.7532,1.0523,0.0763,0.1365,81.1419,0.0024,0.0032,0.1441,0
2546.1697,0.0421,0.1078,0.2387,0.012,0.1302,54.4651,0.0005,0.0043,0.0199,0
2932.5062,0.0036,0.1364,0.3372,0.0184,0.113,65.6807,0.0006,0.0026,0.0291,0
1651.6295,0.0571,0.0486,0.3958,0.0102,0.0617,79.2875,0.0,0.0029,0.0369,0
1585.3732,0.0417,0.0252,0.4164,0.0125,0.0202,22.9452,0.0001,0.004,0.0426,0
2177.2266,0.029,0.1,0.0946,0.0007,0.0699,55.083,0.0005,0.0014,0.0173,0
818.9789,0.1091,0.3969,0.8586,0.078,0.1303,84.6482,0.0004,0.0061,0.1368,0
2299.291,0.045,0.1439,0.1653,0.0042,0.061,71.2611,0.0003,0.0015,0.0593,0
2187.8661,0.027,0.0975,0.3871,0.0065,0.1273,41.9463,0.0001,0.0044,0.0604,0
760.2023,0.1461,0.8166,1.6511,0.0143,0.8211,205.5063,0.0,0.0339,0.1232,0
1349.2745,0.1167,0.2185,1.4273,0.1136,0.5129,47.7981,0.0001,0.0091,0.0884,0
739.9409,0.2888,1.461,2.086,0.3617,1.2838,131.785,0.0064,0.0277,0.3734,0
1799.6259,0.0493,0.0188,0.3459,0.0107,0.0338,13.2097,0.0006,0.0001,0.0597,0
1254.776,0.0855,0.1198,1.7027,0.0189,0.1685,142.0174,0.0009,0.0038,0.2155,0
1489.2427,0.0263,0.1203,0.4514,0.0151,0.1952,1.3477,0.0005,0.0006,0.0728,0
551.5141,0.3035,1.0563,1.0211,0.2411,1.9521,188.6423,0.0,0.0391,0.2042,0
1298.8285,0.1167,0.3114,0.65,0.1241,0.29,100.8711,0.0026,0.0003,0.1961,0
873.4109,0.1431,0.6869,2.2553,0.3703,1.9853,237.5319,0.0043,0.0068,0.2882,0
799.3247,0.1734,1.4559,1.0648,0.1976,1.1092,291.4312,0.0061,0.0244,0.1031,0
2158.0302,0.0417,0.082,0.2293,0.001,0.1572,39.7755,0.0004,0.0023,0.0212,0
1314.3014,0.0425,0.0481,0.2054,0.0199,0.0772,40.8558,0.0003,0.0015,0.0005,0
636.5768,0.2744,1.4504,0.8062,0.27,0.2373,256.0843,0.0068,0.0029,0.3769,0
1076.4954,0.0231,0.5108,1.2423,0.0323,0.2943,1.9184,0.003,0.005,0.1316,0
756.3892,0.3199,1.4296,1.2162,0.1562,1.3736,70.2609,0.0057,0.0002,0.3542,0
1195.8494,0.0886,0.7916,1.6048,0.1211,0.4952,3.2812,0.0002,0.003,0.1614,0
1027.6145,0.1757,0.1652,1.6651,0.0721,0.2513,3.8347,0.0022,0.0116,0.1042,0
1224.5095,0.0788,0.5309,1.1512,0.1317,0.4311,16.575,0.0024,0.0051,0.209,0
819.3046,0.1375,0.1915,1.8159,0.1422,0.4172,79.9309,0.0018,0.0064,0.0642,0
564.5933,0.1645,0.5296,2.9833,0.377,0.6989,167.0024,0.0064,0.0169,0.3703,0
779.7257,0.1043,1.1426,2.972,0.1493,1.7631,233.6638,0.0078,0.0261,0.109,0
834.8101,0.0832,0.7408,0.8483,0.1426,0.06,99.7217,0.0029,0.0098,0.2028,0
720.9217,0.2912,0.3384,1.7401,0.1153,1.6484,354.9101,0.0049,0.0373,0.1067,0
450.3824,0.1737,1.0563,1.5512,0.273,1.5508,422.8276,0.0014,0.0073,0.0957,0
896.2735,0.071,0.6883,1.923,0.1233,0.0004,85.2036,0.0005,0.0056,0.1227,0
716.8694,0.1523,1.0714,2.8941,0.0237,1.632,147.6039,0.0012,0.036,0.0806,0
861.0599,0.1189,0.5346,1.7942,0.1234,0.4111,57.0821,0.0005,0.0095,0.1345,0
2920.0114,0.0189,0.0103,0.4587,0.0115,0.1466,12.2133,0.0003,0.0032,0.0201,0
963.5304,0.0535,0.1081,0.9229,0.037,0.4586,85.4565,0.0005,0.0085,0.0883,0
1421.7456,0.1351,0.5558,0.9222,0.0187,0.4518,85.1836,0.0019,0.0146,0.1092,0
679.4784,0.1435,0.3635,2.1552,0.119,1.391,365.3272,0.0036,0.0215,0.268,0
1414.1594,0.0321,0.7859,0.5502,0.0312,0.425,12.744,0.0008,0.0023,0.173,0
845.135,0.0936,0.246,1.9515,0.0162,0.3588,72.2771,0.0017,0.0143,0.108,0
1113.2265,0.1257,0.356,0.8407,0.0125,0.0611,143.9145,0.0024,0.0037,0.14,0
1046.7765,0.0904,0.6029,0.8412,0.079,0.1261,0.4616,0.0021,0.0106,0.2193,0
2531.2446,0.0569,0.1002,0.4845,0.0199,0.1603,79.9429,0.0005,0.0025,0.0734,0
455.056,0.1617,0.6128,2.6816,0.0933,0.6081,283.4549,0.0006,0.0384,0.2273,0
1687.4773,0.0479,0.0988,0.2751,0.0066,0.1801,61.8052,0.0006,0.0022,0.0785,0
1096.5373,0.1737,0.727,1.6099,0.115,0.2542,76.1026,0.0006,0.0089,0.1129,0
2906.8108,0.0099,0.1262,0.1982,0.0006,0.0081,34.3342,0.0004,0.0016,0.0535,0
851.8791,0.0757,0.1714,0.5944,0.0312,0.4203,104.4002,0.0026,0.0113,0.141,0
1210.4607,0.0388,0.0506,0.185,0.0195,0.0348,2.5948,0.0008,0.0015,0.0315,0
1927.3174,0.0583,0.1072,0.279,0.0061,0.0732,48.8983,0.0002,0.0008,0.0557,0
850.7695,0.3072,0.9367,2.5354,0.3705,0.0467,235.4442,0.0016,0.0399,0.3589,0
547.9399,0.3371,0.3351,1.2137,0.2467,1.586,447.6339,0.0024,0.0156,0.2164,0
2755.1447,0.0203,0.0379,0.2519,0.0142,0.1742,17.2301,0.0001,0.0047,0.0441,0
1558.775,0.0597,0.1107,0.1715,0.0018,0.0399,19.8194,0.0001,0.0011,0.0093,0
2075.1515,0.0273,0.1261,0.1867,0.0177,0.1816,76.784,0.0001,0.0012,0.0499,0
1354.1184,0.0044,0.0949,0.418,0.0052,0.1867,63.3548,0.0001,0.002,0.0054,0
771.4011,0.2654,1.1192,1.4274,0.3734,1.8456,382.77,0.0038,0.0019,0.0885,0
2272.3764,0.0479,0.1428,0.1537,0.0055,0.0108,79.1238,0.0006,0.0024,0.046,0
978.0525,0.0497,0.3079,0.8707,0.0836,0.1849,109.3417,0.0017,0.008,0.2117,0
2343.4858,0.0,0.1132,0.2911,0.0042,0.0003,56.5555,0.0005,0.0033,0.035,0
1199.9344,0.0582,0.4631,1.2719,0.1235,0.2601,65.4128,0.003,0.0134,0.0912,0
468.9833,0.3104,0.52,1.7363,0.3936,0.1941,427.9045,0.004,0.0044,0.3657,0
1416.4487,0.1591,0.1102,0.8973,0.0505,0.3209,10.7799,0.0012,0.0122,0.0794,0
1122.2306,0.0313,0.2242,0.7115,0.093,0.0524,123.457,0.0024,0.0012,0.201,0
421.734,0.3366,0.6354,2.2625,0.0699,1.6349,428.861,0.0078,0.0397,0.1028,0
991.1323,0.0401,0.2042,1.9047,0.1025,0.0303,147.6345,0.0024,0.0046,0.13,0
1273.2225,0.0941,0.4587,0.5648,0.0751,0.2041,42.7577,0.0008,0.0097,0.123,0
911.4309,0.1739,0.2567,1.1092,0.0285,0.4219,65.4193,0.0012,0.0131,0.1791,0
1128.0133,0.1736,0.7695,1.5572,0.114,0.5395,144.6463,0.0002,0.015,0.1695,0
1089.217,0.0738,0.6629,1.4817,0.0301,0.3659,21.1749,0.0015,0.0088,0.1581,0
1372.0774,0.0155,0.095,0.4713,0.0156,0.1491,26.4186,0.0001,0.0045,0.0401,0
2162.9437,0.0405,0.0548,0.0839,0.0124,0.008,34.6235,0.0007,0.005,0.0296,0
2087.2256,0.0166,0.135,0.3788,0.0081,0.1524,27.2965,0.0004,0.0046,0.016,0
2794.0681,0.0277,0.0545,0.0957,0.0084,0.1001,32.5066,0.0002,0.0018,0.0514,0
724.8379,0.2545,1.2802,1.1633,0.1204,0.1012,207.337,0.008,0.0132,0.3379,0
2027.4823,0.0211,0.0382,0.2365,0.013,0.0981,67.5467,0.0007,0.0024,0.0785,0
1697.4106,0.025,0.0916,0.3093,0.0114,0.1793,22.2052,0.0007,0.0028,0.0392,0
1747.3238,0.0233,0.1169,0.2802,0.0031,0.152,53.0704,0.0008,0.0026,0.0524,0
1276.5461,0.0898,0.1965,1.98,0.1081,0.3652,72.2131,0.0021,0.0019,0.1054,0
1426.8452,0.0013,0.1158,0.1755,0.0166,0.1809,13.4853,0.0006,0.0023,0.0735,0
1065.2117,0.0671,0.7325,0.8393,0.1242,0.1165,96.5095,0.0014,0.0016,0.0714,0
2579.973,0.0437,0.0387,0.28,0.0019,0.1432,63.4642,0.0007,0.0044,0.027,0
2813.8609,0.0088,0.0183,0.212,0.0152,0.1388,78.9644,0.0003,0.0014,0.0303,0
507.15,0.3359,0.9151,2.5229,0.3309,0.9576,383.6171,0.0029,0.0324,0.3272,0
952.7035,0.1752,0.7629,1.4297,0.1476,0.3017,56.3227,0.0014,0.0007,0.1434,0
876.664,0.0609,0.6048,1.6904,0.1479,0.1519,126.2159,0.0005,0.002,0.174,0
1355.7464,0.0652,0.2492,1.3232,0.0173,0.1672,24.9356,0.001,0.0115,0.0705,0
1209.3362,0.1061,0.439,1.4958,0.1278,0.0972,122.1197,0.0002,0.0072,0.1369,0
1361.4116,0.0045,0.0152,0.3209,0.0031,0.1617,71.9162,0.0002,0.0008,0.0328,0
599.9096,0.1093,1.4816,1.8993,0.1369,1.7872,467.3316,0.004,0.0123,0.2248,0
2060.8286,0.0138,0.0971,0.3992,0.0194,0.1685,6.8908,0.0002,0.0027,0.0206,0
2558.6237,0.0215,0.0193,0.2937,0.0195,0.1357,12.7013,0.0004,0.0045,0.0043,0
1304.8911,0.1326,0.2051,1.8609,0.0483,0.031,12.4831,0.0014,0.0006,0.1825,0
406.6866,0.2987,1.4774,0.8668,0.29,1.9982,408.7034,0.004,0.0354,0.2924,0
1603.7756,0.0308,0.0622,0.2184,0.0036,0.1691,56.4012,0.0003,0.0012,0.0103,0
2325.8607,0.0065,0.1444,0.1972,0.0005,0.1711,29.407,0.0003,0.0006,0.0528,0
2681.3902,0.0378,0.1332,0.3415,0.0156,0.1393,37.0074,0.0006,0.0033,0.0005,0
983.5117,0.1067,0.1779,0.5345,0.0023,0.0949,2.9839,0.0004,0.0084,0.118,0
804.3472,0.1196,0.8001,1.7481,0.1448,0.9912,351.4435,0.0051,0.0143,0.2915,0
2703.8421,0.0579,0.0513,0.4096,0.0163,0.0982,7.0198,0.0006,0.002,0.0166,0
1105.8567,0.034,0.7886,0.867,0.0766,0.4004,17.2634,0.0022,0.0097,0.1339,0
1468.3565,0.1657,0.1784,1.0531,0.0775,0.552,122.4845,0.0012,0.0133,0.1143,0
2297.8067,0.0214,0.0971,0.2521,0.0159,0.1909,21.6247,0.0004,0.0036,0.0127,0
691.486,0.1204,1.3419,1.7387,0.0706,0.3908,403.4779,0.0075,0.0151,0.1036,0
2378.0613,0.0222,0.0697,0.2216,0.0093,0.1287,43.2911,0.0001,0.0025,0.0368,0
877.469,0.0446,0.4712,0.9132,0.0944,0.2237,33.1102,0.002,0.0059,0.0768,0
615.8794,0.3271,0.5321,2.728,0.3264,0.2078,289.2566,0.0052,0.0198,0.1971,0
750.4104,0.3408,1.3155,2.5977,0.2903,1.2922,449.0879,0.0049,0.003,0.2548,0
2908.7419,0.0388,0.0878,0.1631,0.0103,0.0685,54.0309,0.0005,0.0025,0.0202,0
1123.1878,0.1562,0.726,1.6389,0.0479,0.0229,138.8004,0.003,0.0019,0.1666,0
903.9643,0.1797,0.7533,1.9739,0.0216,0.2952,134.3661,0.002,0.0065,0.1378,0
2300.7309,0.0516,0.0104,0.1472,0.0104,0.1122,27.4682,0.0,0.0037,0.0194,0
1191.4027,0.0889,0.5132,1.5426,0.0858,0.3345,65.4117,0.0013,0.0074,0.1269,0
947.259,0.136,0.1931,1.8631,0.0937,0.0293,98.8498,0.0011,0.0139,0.2091,0
683.9245,0.3282,1.0798,2.7253,0.064,1.8084,347.7158,0.0024,0.0399,0.2861,0
402.7928,0.2291,1.155,0.8302,0.305,1.3029,173.6418,0.0055,0.0052,0.3272,0
642.7385,0.217,0.7825,1.5597,0.3492,0.6097,231.2825,0.0024,0.0263,0.3243,0
1658.5365,0.0062,0.0324,0.2509,0.0155,0.1083,4.2621,0.0005,0.004,0.0315,0
2575.0879,0.0014,0.1242,0.4178,0.0178,0.0179,8.6207,0.0007,0.0024,0.0314,0
841.0081,0.123,0.7616,1.5136,0.0697,0.5765,103.2775,0.0002,0.0101,0.0601,0
2308.2303,0.0129,0.0153,0.3395,0.0057,0.1066,20.8916,0.0005,0.0045,0.0069,0
478.0475,0.1689,0.7288,1.2539,0.0301,1.537,407.1324,0.008,0.0374,0.2104,0
1219.26,0.0319,0.1305,0.1925,0.004,0.0878,71.4826,0.0004,0.0036,0.037,0
1993.6417,0.0461,0.1156,0.2613,0.0054,0.0278,0.1096,0.0001,0.0008,0.0552,0
768.4728,0.2753,1.4932,2.9177,0.1075,0.2902,118.9842,0.0072,0.0041,0.182,0
1229.4154,0.1153,0.6505,1.3575,0.1277,0.0508,128.8448,0.0018,0.0033,0.2162,0
822.8629,0.3261,0.7586,1.3012,0.0732,1.7475,421.9841,0.0078,0.0339,0.2697,0
1496.7256,0.0284,0.1175,0.1528,0.0183,0.1368,24.9847,0.0007,0.003,0.0587,0
1908.391,0.0008,0.0853,0.3995,0.0194,0.1784,6.9593,0.0008,0.0007,0.0033,0
1434.1205,0.172,0.6775,0.8074,0.0231,0.0354,87.2954,0.0015,0.0016,0.129,0
1306.0683,0.0863,0.3228,1.4985,0.1026,0.1623,2.9735,0.0028,0.0113,0.0842,0
1216.4633,0.0402,0.2342,1.9351,0.0762,0.1149,119.6362,0.0014,0.0096,0.1006,0
1496.8996,0.0584,0.0973,0.4291,0.0004,0.1531,38.7962,0.0005,0.0018,0.0497,0
1282.0597,0.0479,0.0274,0.0859,0.0182,0.0531,46.5906,0.0007,0.0037,0.0037,0
1179.2585,0.076,0.6275,1.946,0.0221,0.0871,110.2104,0.0014,0.0119,0.074,0
2456.2813,0.0597,0.0233,0.443,0.0077,0.0034,40.8017,0.0002,0.0035,0.023,0
940.3957,0.1525,0.7478,1.105,0.0673,0.5896,21.3173,0.0024,0.0085,0.1997,0
1733.0843,0.0195,0.0123,0.1514,0.0199,0.0498,1.5934,0.0002,0.002,0.0438,0
2622.7721,0.0495,0.0398,0.4153,0.0072,0.0846,74.9111,0.0007,0.0019,0.039,0
2127.7817,0.0409,0.023,0.4663,0.0144,0.0194,69.5191,0.0006,0.0016,0.0417,0
884.0628,0.1559,1.0807,2.6925,0.3953,0.1414,276.6299,0.007,0.0001,0.2112,0
1168.5432,0.1372,0.1459,1.6781,0.0425,0.4945,62.9232,0.0001,0.0145,0.1827,0
1686.0493,0.0353,0.1482,0.2019,0.019,0.0661,56.3278,0.0003,0.0004,0.0749,0
2900.4446,0.0062,0.0474,0.4668,0.0132,0.0379,47.3675,0.0001,0.0044,0.004,0
844.4311,0.1312,0.7551,1.7466,0.0558,0.1421,18.1541,0.0026,0.0012,0.1569,0
2992.401,0.0305,0.0868,0.4655,0.0194,0.1167,63.6946,0.0005,0.0021,0.0046,0
1290.1839,0.0387,0.261,1.5982,0.0225,0.4146,107.6966,0.0011,0.0039,0.1134,0
2292.6357,0.0446,0.1306,0.0926,0.0145,0.0628,67.0914,0.0001,0.0028,0.0439,0
2946.5519,0.0064,0.0291,0.3506,0.0103,0.0529,24.3417,0.0001,0.0043,0.0456,0
1908.1574,0.0544,0.1342,0.109,0.0131,0.0306,16.8707,0.0007,0.0045,0.0066,0
764.2468,0.2894,1.2502,1.9159,0.3788,0.4007,277.2343,0.0025,0.0329,0.1048,0
1341.4344,0.07,0.2683,0.8938,0.107,0.1721,60.4025,0.0016,0.0141,0.185,0
2789.5516,0.0507,0.1143,0.2971,0.0014,0.1423,41.4674,0.0002,0.0,0.0185,0
878.6146,0.1249,0.6738,0.9773,0.0123,0.0838,53.6863,0.0024,0.0095,0.1975,0
501.2831,0.2676,0.8598,1.8857,0.1302,0.685,354.3269,0.005,0.0127,0.1156,0
1317.5774,0.1094,0.1026,0.9235,0.1168,0.4455,1.5615,0.0014,0.0066,0.1609,0
2318.5474,0.0568,0.062,0.2217,0.0006,0.0115,74.5258,0.0008,0.0,0.0721,0
2210.4457,0.0407,0.0603,0.3022,0.0126,0.0388,79.5405,0.0002,0.0001,0.0755,0
